volume,issue,start page,end page,year,doi,title,authors
94,3-4,245,251,1987,10.1155/1987/36452,Circadian Rhythm in the Tropical Ant Ectatomma (Hymenoptera: Formicidae),"McCluskey, Elwood S."
94,1-2,1,8,1987,10.1155/1987/38760,The Fossil Members of the Ant Tribe Leptomyrmecini (Hymenoptera: Formicidae),"Urbani, Cesare Baroni;Wilson, Edward O."
94,3-4,325,332,1987,10.1155/1987/56594,Competition for Prey Between Ants and Burying Beetles (Nicrophorus Spp): Differences Between Northern and Southern Temperate Sites,"Scott, Michelle P.;Traniello, James F. A.;Fetherston, Isabelle A."
94,1-2,77,80,1987,10.1155/1987/54349,The Identity of Odynerus Scudderi Cameron and O? Bradleyi Cameron (Hymenoptera: Vespidae: Eumeninae),"Carpenter, James M."
94,1-2,93,101,1987,10.1155/1987/59023,"A Key to the Species of Spintharina With Descriptions of New Species and Indication of Species Groups (Hymenoptera, Chrysididae)","Bohart, Richard M."
94,1-2,51,56,1987,10.1155/1987/50767,A New Species of Protosmia Ducke From Spain With Notes on Related Species (Hymenoptera: Megachilidae),"Griswold, Terry;Parker, Frank D."
94,3-4,309,316,1987,10.1155/1987/52032,"Brodioptera Stricklani N. Sp. (Megasecoptera: Brodiopteridae), a New Fossil Insect From the Upper Manning Canyon Shale Formation, Utah (Lowermost Namurian B)","Nelson, C. Riley;Tidwell, William D."
94,1-2,39,44,1987,10.1155/1987/47105,Host Specificity in Raiding Behavior of the Slave-Making Ant Polyergus Lucidus,"Goodloe, Linda;Sanwald, Raymond;Topoff, Howard"
94,3-4,293,302,1987,10.1155/1987/48360,"Pupa Acceptance by Slaves of the Social-Parasitic Ant, Polyergus (Hymenoptera: Formicidae)","Goodloe, Linda Pike;Topoff, Howard"
94,3-4,337,337,1987,10.1155/1987/60367,Neoclystopsenella (Bethylidae) a Synonym of Tapinoma (Formicidae),"Brown, William L."
94,1-2,117,126,1987,10.1155/1987/62685,Synonymy of Leonomyrma Arnoldi 1968 With Chalepoxenus Menozzi 1922 (Hymenoptera: Formicidae),"Buschinger, Alfred"
94,3-4,341,346,1987,10.1155/1987/63930,Worker Longevity in Harvester Ants (Pogonomyrmex),"Gordon, D. M.;Hölldobler, B."
94,1-2,181,187,1987,10.1155/1987/70920,A New Genus of Ageniellini From Central America (Hymenoptera: Pompilidae: Pepsinae),"Wasbauer, Marius S."
94,1-2,151,158,1987,10.1155/1987/67258,Symbiosis Between Social Spiders and Yeast: The Role in Prey Attraction,"Tietjen, William James;Ayyagari, L. Rao;Uetz, George W."
94,3-4,363,371,1987,10.1155/1987/68503,"Factors Influencing Web Site Residence Time of the Orb Weaving Spider, Micrathena Gracilis","Hodge, Margaret A."
94,1-2,201,214,1987,10.1155/1987/74592,Foraging and Recruitment in Ponerine Ants: Solitary Hunting in the Queenless Ophthalmopone Berthoudi (Hymenoptera: Formicidae),"Peeters, Christian;Crewe, Robin"
94,3-4,253,259,1987,10.1155/1987/82829,A Review of the Subspecies Concept in the Eumenine Genus Zeta (Hymenoptera: Vespidae),"Carpenter, James M."
94,3-4,219,244,1987,10.1155/1987/79165,Patterns of Mating and Fecundity in Several Common Green Lacewings (Neuroptera: Chrysopidae) of Eastern North America,"Henry, Charles S.;Busher, Christine"
94,3-4,275,292,1987,10.1155/1987/91074,New Species of African Chrysis (Hymenoptera: Chrysididae),"Bohart, Richard M."
94,1-2,45,49,1987,10.1155/1987/93491,"New Praestochrysis and Notes on Described Species From the Oriental Region (Hymenoptera, Chrysididae)","Bohart, R. M."
94,3-4,303,307,1987,10.1155/1987/94737,Young Larvae of Veromessor Pergandei (Hymenoptera: Formicidae: Myrmicinae),"Wheeler, George C.;Wheeler, Jeanette"
94,3-4,261,270,1987,10.1155/1987/86402,The Role of Scouting in Slave Raids by Polyergus Breviceps (Hymenoptera: Formicidae),"Topoff, Howard;Bodoni, Diane;Sherman, Peter;Goodloe, Linda"
94,1-2,9,13,1987,10.1155/1987/85157,Pseudacteon Obtusus (Diptera: Phoridae) Attacking Solenopsis Invicta (Hymenoptera: Formicidae) in Brazil,"Williams, David F.;Banks, William A."
94,1-2,35,38,1987,10.1155/1987/89719,"Affinities of the Fossil Wasp, Hoplisidea Kohliana Cockerell (Hymenoptera: Sphecidae: Sphecinae)","Menke, A. S.;Rasnitsyn, A. P."
94,3-4,317,323,1987,10.1155/1987/98309,"Observations of Xenorhynchium Nitidulum (Fabricius) (Hymenoptera, Eumeninae), a Primitively Social Wasp","West-Eberhard, Mary Jane"
94,1-2,57,76,1987,10.1155/1987/97063,"New Genera and Species of Neotropical Amiseginae (Hymenoptera, Chrysididae)","Kimsey, Lynn Siri"
95,1-2,15,19,1988,10.1155/1988/97301,A Chrysopid Larva That Cloaks Itself in Mealybug Wax,"Eisner, Thomas;Silberglied, Robert E."
95,3-4,289,297,1988,10.1155/1988/98545,A New Mexican Genus and Species of Dinocampini With Serrate Antennae (Hymenoptera: Braconidae: Euphorinae),"Shaw, Scott Richard"
95,3-4,203,209,1988,10.1155/1988/86738,"Hindgut Changes Preceding Pupation and Related Cocoon Structure in Chrysoperla Comanche Banks (Neuroptera, Chrysopidae).","LaMunyon, Craig"
95,3-4,265,281,1988,10.1155/1988/94972,Allochares Azureus: An Unusual Wasp Exploits Unusual Prey (Hymenoptera: Pompilidae; Arachnida: Filistatidae),"Deyrup, Mark;Cronin, James T.;Kurczewski, Frank E."
95,1-2,1,13,1988,10.1155/1988/93728,Trail Patterns and Movement of Workers Among Nests in the Ant Formica Obscuripes (Hymenoptera: Formicidae),"O'Neill, Kevin M."
95,3-4,243,252,1988,10.1155/1988/91410,Notes on the Behavior of Thalassius Spinosissimus (Arachnida: Araneae: Pisauridae),"Sierwald, Petra"
95,3-4,167,176,1988,10.1155/1988/79403,"The American Burying Beetle, Nicrophorus Americanus: Studies on the Natural History of a Declining Species","Kozol, Andrea J.;Scott, Michelle P.;Traniello, James F. A."
95,3-4,185,189,1988,10.1155/1988/83074,"The Larva of Leptanilla Japonica, With Notes on the Genus (Hymenoptera: Formicidae: Leptanillinae)","Wheeler, George C.;Wheeler, Jeanette"
95,3-4,139,151,1988,10.1155/1988/74829,Chemical Communication in Meranoplus (Hymenoptera: Formicidae),"Hölldobler, Bert"
95,1-2,89,99,1988,10.1155/1988/67494,"A New Species and Nest Type of Mischocyttarus From Costa Rica (Hymenoptera: Vespidae; Polistinae), With Descriptions of Nests of Three Related Species","Carpenter, James M.;Wenzel, John W."
95,1-2,115,122,1988,10.1155/1988/71267,"Paradoxical Post-Coupling Courtship in Himantigera Nigrifemorata (Diptera, Stratiomyidae)","Eberhard, William G."
95,1-2,81,87,1988,10.1155/1988/62921,Mating Behavior of the Socially-Parasitic Ant Polyergus Breviceps: The Role of the Mandibular Glands,"Topoff, Howard;Greenberg, Les"
95,3-4,309,325,1988,10.1155/1988/60604,Polygyny and Functional Monogyny in Leptothorax Ants (Hymenoptera: Formicidae),"Heinze, J.;Buschinger, A."
95,3-4,253,263,1988,10.1155/1988/48595,"Chalepoxenus Brunneus, a Workerless “Degenerate Slave-Maker” Ant (Hymenoptera, Formicidae)","Buschinger, Alfred;Cagniant, Henri;Ehrhardt, Werner;Heinze, Jügen"
95,3-4,283,288,1988,10.1155/1988/52368,Caste and Reproduction in Ants: Not All Mated Egg-Layers are “Queens”,"Peeters, Christian;Crozier, Ross H."
95,1-2,59,65,1988,10.1155/1988/59259,Queen Replacement in Dequeened Colonies of the Argentine Ant Iridomyrmex Humilis (Mayr),"Passera, Luc;Keller, Laurent;Suzzoni, Jean-Pierre"
95,1-2,21,44,1988,10.1155/1988/54685,"Reproduction and Dispersal in the AntCataglyphis Cursor(Hymenoptera, Formicidae)","Lenoir, A.;Querard, L.;Pondicq, N.;Berton, F."
95,3-4,299,307,1988,10.1155/1988/56930,A New Method for Marking Ant Larvae,"Hare, James F."
95,3-4,177,184,1988,10.1155/1988/36787,Final Observations on Pheidole Megacephala and Iridomyrmex Humilis in Bermuda,"Haskins, Caryl P.;Haskins, Edna F."
95,3-4,191,201,1988,10.1155/1988/40461,"Genetic Relatedness Among Co-Foundresses of Two Desert Ants, Veromessor Pergandei and Acromyrmex Versicolor (Hymenoptera: Formicidae)","Hagen, Robert H.;Smith, Deborah R.;Rissing, Steven W."
95,3-4,211,241,1988,10.1155/1988/45034,The Phylogenetic System of the Gayellini (Hymenoptera: Vespidae; Masarinae),"Carpenter, James M."
95,1-2,101,114,1988,10.1155/1988/24870,A Checklist of the Ants of Montana,"Wheeler, George C.;Wheeler, Jeanette"
95,3-4,153,165,1988,10.1155/1988/32125,"Mindazerius Dominicanus Nov. Gen., Nov. Sp., a Fossil Aphid (Homoptera, Aphidoidea, Drepanosiphidae) From Dominican Amber","Heie, Ole E.;Poinar, George O."
95,1-2,123,137,1988,10.1155/1988/28452,Intercolonial Aggression in the Subterranean Termite Heterotermes Aureus (Isoptera: Rhinotermitidae),"Binder, Bradley F."
95,1-2,67,79,1988,10.1155/1988/16535,"Loboscelidiinae, New Species and a New Genus From Malaysia (Chrysididae, Hymenoptera)","Kimsey, Lynn Siri"
95,3-4,327,344,1988,10.1155/1988/17890,"A Phylogenetic Investigation of Hydrovatus, Methlini and Other Plesiotypic Hydroporines (Coleoptera: Dytiscidae)","Wolfe, G. William"
95,1-2,45,58,1988,10.1155/1988/12962,"Variation and Developmental Change in Activity of Gregarious Caterpillars, Hemileuca Lucina (Saturniidae)","Cornell, Jennifer C.;Stamp, Nancy E.;Bowers, M. Deane"
96,1-2,39,44,1989,10.1155/1989/12368,"Cooperation Between Dealate Queens During Colony Foundation in the Green Tree Ant, Oecophylla Smaragdina","Peeters, Christian;Andersen, Alan N."
96,1-2,69,74,1989,10.1155/1989/19504,"Workerless Epimyrma Kraussei Emery 1915, the First Parasitic Ant of Crete.","Buschinger, Alfred"
96,3-4,307,309,1989,10.1155/1989/17185,A New Species of Desmopachria (S. STR.) From the Antillean-Caribbean Region (Coleoptera: Dytiscidae),"Young, Frank N."
96,3-4,287,300,1989,10.1155/1989/13614,"Life-Pattern Studies on an Australian Sphinctomyrmex (Formicidae: Ponerinae; Cerapachyini): Functional Polygyny, Brood Periodicity and Raiding Behavior.","Buschnger, A.;Peeters, C.;Crozier, R. H."
96,1-2,49,61,1989,10.1155/1989/15931,"Leptothorax Wilsoni N. SP., a New Parasitic Ant From Eastern North America (Hymenoptera: Formicidae)","Heinze, J."
96,1-2,123,130,1989,10.1155/1989/27839,Foraging and Forager-Recruitment in Ophthalmopone Hottentota Emery (Hymenoptera: Formicidae),"Dean, W. R. J."
96,3-4,153,160,1989,10.1155/1989/31512,Chemical Defense of an Ozaenine Bombardier Beetle From New Guinea,"Eisner, Thomas;Ball, George E.;Roach, Braden;Aneschansley, Daniel J.;Eisner, Maria;Blankespoor, Curtis L.;Meinwald, Jerrold"
96,1-2,101,110,1989,10.1155/1989/24176,"Maternal Care in a Lace Bug,Corythucha Hewitti(Hemiptera: Tingidae)","Faeth, Stanley H."
96,3-4,209,222,1989,10.1155/1989/43420,Systematic Implications of Butterfly Leg Structures that Clean the Antennae,"Robbins, Robert K."
96,3-4,187,193,1989,10.1155/1989/39647,"A New Genus of Berothidae From Tropical America, With two New Species","Adams, Phillip A."
96,3-4,167,176,1989,10.1155/1989/36084,The Mating System of Mydas Ventralis (Diptera: Mydidae),"Alcock, John"
96,3-4,279,285,1989,10.1155/1989/56237,"The Structure of the Mating Plug in the Checkerspot Butterfly, Euphydryas Chalcedona","Rutowski, Ronald L.;Dickinson, Janis L.;Terkanian, Barbara"
96,1-2,21,37,1989,10.1155/1989/53971,"Ecological Life History, Including Laboratory Investigation, of the Mayfly, Ameletus Tarteri (Ephemeroptera: Siphloneuridae)","Matthews, Kimberly A.;Tarter, Donald C."
96,1-2,45,47,1989,10.1155/1989/58545,Use of Host Aggregations as Mating Sites by Chrysagria Alticophaga (Diptera: Sarcophagidae),"Eberhard, William G."
96,3-4,257,268,1989,10.1155/1989/51654,Prairie Ant Colony Longevity and Mound Growth,"Henderson, Gregg;Wagner, Russel O.;Jeanne, Robert L."
96,3-4,237,238,1989,10.1155/1989/47982,"Notes on the Interspecific, Mixed Colonies in the Harvester Ant Genus Pogonomyrmex","Hölldobler, Bert;Markl, Hubert"
96,3-4,301,305,1989,10.1155/1989/59798,"Replacement of a Cuticular Apophysis in Larval Sarcopha Bullata (Diptera, Insecta) During Moulting","Kotzman, Mandy"
96,1-2,63,67,1989,10.1155/1989/62318,Maternal Care in Labidomera Suturella Chevrolat (Coleoptera: Chrysomelidae: Chrysomelinae) from Costa Rica,"Choe, Jae C."
96,1-2,111,121,1989,10.1155/1989/70562,"Footprint Glands in Amblyoponea Australis (Formicidae, Ponerinae)","Hölldobler, Bert;Palmer, Jacqueline M."
96,1-2,75,99,1989,10.1155/1989/65890,"The Neotropical Orb-Weaver Genera Epeiroides, Bertrana and Amazonepeira (Araneae: Araneidae).","Levi, Herbert W."
96,3-4,131,151,1989,10.1155/1989/74135,"Colony Founding, Queen Control and Worker Reproduction in the Ant Aphaenogaster (=Novomessor) Cockerelli (Hymenoptera: Formicidae)","Hölldobler, Bert;Carlin, Norman F."
96,3-4,177,186,1989,10.1155/1989/82471,Synonymy of the Genera Protopolybia and Pseudochartergus (Hymenoptera: Vespidae; Polistinae),"Carpenter, James M.;Wenzel, John W."
96,3-4,161,165,1989,10.1155/1989/78697,"First Observation of Polygyny in Fire Ants, Solenopsis SPP., in South America","Jouvenaz, Donald P.;Wojcik, Daniel P.;Vander Meer, Robert K."
96,3-4,223,236,1989,10.1155/1989/90707,Group Colony Foundation in Polistes Annularis (Hymenoptera: Vespidae),"Strassmann, Joan E."
96,3-4,239,256,1989,10.1155/1989/94279,"Colony Size, Communication and Ant Foraging Strategy","Beckers, R.;Goss, S.;Deneubourg, J. L.;Pasteels, J. M."
96,3-4,195,208,1989,10.1155/1989/86043,The Earliest Known Fossil Ant (First Southern Hemisphere Mesozoic Record) (Hymenoptera: Formicidae: Myrmeciinae),"Brandão, Carlos Roberto F.;Martins-Neto, Rafael G.;Vulcano, M. Aparecida"
96,3-4,269,277,1989,10.1155/1989/97941,Possible Eggsac Defense Behaviors in the Spider Uloborus Glomosus (Araneae: Uloboridae),"Cushing, Paula E."
96,1-2,1,19,1989,10.1155/1989/96595,The “Bouncer” Defense of Odontomachus Ruginodis and Other Odontomachine Ants (Hymenoptera: Formicidae),"Carlin, Norman F.;Gladstein, David S."
97,3-4,175,180,1990,10.1155/1990/98371,"Nest Recognition in the Ant, Leptothorax ambiguus Emery (Hymenoptera: Formicidae)","Alloway, Thomas M.;Hodgson, Sandra"
97,1-2,121,129,1990,10.1155/1990/86464,"Systematics of Moths in the Genus Ca Tocala (Lepidoptera: Noctuidae) II. Type Material at the Museum of Comparative Zoology, Harvard University, with Lectotype Designations","Gall, Lawrence F."
97,3-4,147,169,1990,10.1155/1990/94798,Laboratory Experiments on Environmental Sources of Nestmate and Non-Nestmate Discrimination in Three Species of Formica Ants (Hymenoptera: Formicidae),"Le Moli, Francesco;Mori, Alessandra"
97,3-4,133,140,1990,10.1155/1990/91237,"Notes on the Remarkable Karyology of the Primitive Ant Nothomyrmecia Macrops, and of the Related Genus Myrmecia (Hymenoptera: Formicidae)","Imai, Hirotami T.;Taylor, Robert W.;Kubota, Masao;Ogata, Kazuo;Wada, Masayasu Y."
97,1-2,75,80,1990,10.1155/1990/79219,"The Effectiveness of the Nest of a Desert Widow Spider, La Trodectus Revivensi & in Predator Deterrence","Konigswald, Avshalom;Lubin, Yael;Ward, David"
97,1-2,95,110,1990,10.1155/1990/82891,Food Level and Life History Characteristics in a Pholcid Spider (Holocnemus Pluchei),"Jakob, Elizabeth M.;Dingle, Hugh"
97,1-2,55,64,1990,10.1155/1990/74646,Slave Marking by the Slave-Making Ant Harpagoxenus Americanus (Emery) (Hymenoptera: Formicidae),"Alloway, Thomas M.;Keough, Gregory"
97,3-4,267,279,1990,10.1155/1990/72328,"A Large Male Competitive Advantage in a Lekking Fly, Hermetia Comstocki Williston (Diptera: Stratiomyidae)","Alcock, John"
97,1-2,1,20,1990,10.1155/1990/67312,Mesozoic Vespidae,"Carpenter, James M.;Rasnitsyn, Alexander P."
97,3-4,229,240,1990,10.1155/1990/68565,New Species and a Key to North American Solierella in the Inermis Group (Hymenoptera: Sphecidae: Larrinae: Miscophini),"Bohart, Richard M."
97,1-2,31,41,1990,10.1155/1990/70973,Effect of Mite Infestation on the Anti-Predator Defenses of an Insect,"LaMunyon, Craig;Eisner, Thomas"
97,3-4,193,202,1990,10.1155/1990/60420,"New Species of Solierella from Western North America (Hymenoptera, Sphecidae)","Bohart, Richard M."
97,3-4,213,216,1990,10.1155/1990/63982,Single Sex Alate Production by Colonies of Pheidole Desertorum and Pheidole Xerophila Tucsonica (Hymenoptera: Formicidae),"Helms, Ken R.;Rissing, Steven W."
97,3-4,141,145,1990,10.1155/1990/48413,Zoogeography of the Amiseginae and a Remarkable New Chrysidid Wasp From Chile (Hymenoptera),"Kimsey, Lynn S."
97,3-4,171,174,1990,10.1155/1990/52084,Measuring the Mass of Small Arthropod Muscles,"Opell, Brent D."
97,3-4,181,191,1990,10.1155/1990/56747,"An Unusually Broad Behavioral Repertory for a Major Worker in a Dimorphic Ant Species: Pheidole Morrisi (Hymenoptera, Formicidae)","Patel, Aniruddh D."
97,1-2,81,93,1990,10.1155/1990/36505,A Comparison of Ground and Canopy Leaf Litter Ants (Hymenoptera: Formicidae) in a Neotropical Montane Forest,"Longino, John T.;Nadkarni, Nalini M."
97,1-2,111,120,1990,10.1155/1990/40278,The Effect of Clutch Size and Ant Attendance on Egg Guarding by Entylia Bactriana (Homoptera: Membracidae),"Olmstead, Karen L.;Wood, Thomas K."
97,1-2,131,131,1990,10.1155/1990/43840,A Substitute Name for the Extinct Genus Eoricania Haupt [Hemiptera: Homoptera: Ricaniidae],"Carpenter, Frank M."
97,3-4,217,228,1990,10.1155/1990/21379,Size and Kinship Affect Success of Co-Founding Lasius Pallitarsis Queens,"Nonacs, Peter"
97,1-2,21,29,1990,10.1155/1990/24696,"A Social Wasp's Nest from the Cretaceous Period, Utah, USA, and its Biogeographical Significance","Wenzel, John W."
97,3-4,241,265,1990,10.1155/1990/25941,The Neotropical Orbweavers of the Genus Larinia (Araneae: Araneidae),"Harrod, Jonathan C.;Levi, Herbert W.;Leibensperger, Laura B."
97,1-2,65,73,1990,10.1155/1990/31931,Hour Versus Temperature in ANT Species Diversity in Field Rhythm,"McCluskey, Elwood S.;Neal, Jack S."
97,1-2,43,53,1990,10.1155/1990/28269,Predation on Cercopids and Material Use of the Spittle in Aphid-Tent Construction by Prairie ANTS,"Henderson, Gregg;Hoffman, George D.;Jeanne, Robert L."
97,3-4,281,296,1990,10.1155/1990/29514,"Notes on the Ant GeneraRomblonellaandWillowsiella, with Comments on Their Affinities, and the First Descriptions of Australian Species (Hymenoptera: Formicidae: Myrmicinae)","Taylor, Robert W."
97,3-4,203,211,1990,10.1155/1990/17607,Functional Monogyny of Leptothorax acervorum in Northern Japan,"Ito, F."
98,2-3,207,213,1991,10.1155/1991/18258,Ants Disperse the Elaiosome-Bearing Eggs of an African Stick Insect,"Compton, S. G.;Ware, A. B."
98,2-3,193,193,1991,10.1155/1991/14685,"Designation of Type Species for Hana (Hanidae, Megasecoptera)","Kukalova-Peck, Jarmila"
98,2-3,135,164,1991,10.1155/1991/10123,Sources and Adaptive Consequences of Egg Size Variation in Nezara Viridula (Hemiptera: Pentatomidae),"McLain, Denson Kelly;Mallard, Stephen Donald"
98,1,7,19,1991,10.1155/1991/28909,"Chrosiothes Tonala(Araneae, Theridiidae): A Web-Building Spider Specializing on Termites","Eberhard, William G."
98,1,33,46,1991,10.1155/1991/32582,"Ecological Life History of Peltoperla Tarteri (Plecoptera: Peltoperlidae) From Big Hollow of Paint Creek, Fayette County, West Virginia","Ruggles, Kimberly K.;Tarter, Donald C."
